A,0.7065580487251282,0.6348468065261841,-4.2205522277072305e-07,0.6478729248046875,0.6079410314559937,-0.022570626810193062,0.6067795157432556,0.5333655476570129,-0.029785634949803352,0.5842152237892151,0.4654204845428467,-0.036652352660894394,0.5602559447288513,0.4184412360191345,-0.03828282654285431,0.6308542490005493,0.46328815817832947,-0.0008104690932668746,0.6180646419525146,0.4288714528083801,-0.023317279294133186,0.6314486265182495,0.49231386184692383,-0.03180794417858124,0.6413821578025818,0.5009063482284546,-0.036388471722602844,0.670803427696228,0.4558298885822296,-0.0006244144751690328,0.6526679992675781,0.41799432039260864,-0.02632773295044899,0.6568887829780579,0.49475014209747314,-0.026546549052000046,0.6667798161506653,0.5001798272132874,-0.02088239975273609,0.7081241607666016,0.46505022048950195,-0.006199446506798267,0.6942480802536011,0.42638033628463745,-0.03384004533290863,0.6887150406837463,0.4993200898170471,-0.01962442509829998,0.6946200132369995,0.5119831562042236,-0.003407491138204932,0.7421633005142212,0.47927752137184143,-0.014099539257586002,0.7296956777572632,0.4583703875541687,-0.028946779668331146,0.7153335809707642,0.5066554546356201,-0.01868833601474762,0.7145487070083618,0.5200466513633728,-0.007458007428795099
A,0.6332410573959351,0.6482081413269043,-6.28356474408065e-07,0.5309935808181763,0.5999439358711243,-0.045463647693395615,0.45627033710479736,0.4806983768939972,-0.06362598389387131,0.41851985454559326,0.37039849162101746,-0.08020555227994919,0.3855469226837158,0.2861320972442627,-0.08633513748645782,0.5040764212608337,0.3369503915309906,-0.007879510521888733,0.4753705859184265,0.3122934103012085,-0.05472384765744209,0.5017563104629517,0.4160369038581848,-0.07530679553747177,0.5190248489379883,0.42278778553009033,-0.08698466420173645,0.5705526471138,0.32356223464012146,-0.007912722416222095,0.537397027015686,0.29310837388038635,-0.059717752039432526,0.5460929274559021,0.4200732707977295,-0.062348756939172745,0.5618743300437927,0.41566312313079834,-0.05427428334951401,0.6341704726219177,0.34161674976348877,-0.019419658929109573,0.6111976504325867,0.30820345878601074,-0.07263598591089249,0.6012601256370544,0.4258001148700714,-0.047916118055582047,0.6093934774398804,0.43185681104660034,-0.020207511261105537,0.6902610063552856,0.3726624846458435,-0.03627505153417587,0.6724845170974731,0.3603821098804474,-0.06587184965610504,0.6457726359367371,0.43936648964881897,-0.04986803978681564,0.642320990562439,0.4515937566757202,-0.031720247119665146
A,0.6307603120803833,0.6281133890151978,-6.512947265946423e-07,0.5346785187721252,0.5859894752502441,-0.0399276427924633,0.4560511112213135,0.47870948910713196,-0.057580187916755676,0.4160146117210388,0.37051844596862793,-0.07526551187038422,0.4125370383262634,0.2765181064605713,-0.08264698833227158,0.5033932328224182,0.3340076208114624,0.0036654153373092413,0.46979108452796936,0.3010874390602112,-0.03794213756918907,0.49376386404037476,0.40189632773399353,-0.05394252389669418,0.5142866969108582,0.4036273956298828,-0.06253216415643692,0.564209520816803,0.32247355580329895,0.0037875808775424957,0.5250924229621887,0.2846636176109314,-0.044553160667419434,0.5357991456985474,0.406960129737854,-0.04518856108188629,0.5567222833633423,0.3983682692050934,-0.0345165841281414,0.6232553720474243,0.3362412452697754,-0.007165843620896339,0.5932676792144775,0.2949349582195282,-0.0559941902756691,0.589634358882904,0.4106772840023041,-0.03061664290726185,0.6053714752197266,0.41136282682418823,-0.0017736571608111262,0.6798785328865051,0.35851025581359863,-0.022862188518047333,0.6515259742736816,0.3339255750179291,-0.046083319932222366,0.6332044005393982,0.412836492061615,-0.02831384539604187,0.6400667428970337,0.4221738576889038,-0.009197051636874676
A,0.663624107837677,0.6493970155715942,-8.420822723564925e-07,0.5797244310379028,0.6280649900436401,-0.027777565643191338,0.5093258619308472,0.5280502438545227,-0.03348526731133461,0.47919124364852905,0.43723970651626587,-0.03773372247815132,0.4486446678638458,0.367016077041626,-0.03614639863371849,0.5384671688079834,0.4045480787754059,-0.0031856615096330643,0.5116797089576721,0.4064798951148987,-0.040533699095249176,0.5381512641906738,0.48787543177604675,-0.06158600002527237,0.5606076121330261,0.5453112125396729,-0.06919878721237183,0.5909817218780518,0.3858117461204529,-0.003976662643253803,0.5609581470489502,0.3982490003108978,-0.04152426868677139,0.5834736824035645,0.49433958530426025,-0.05015838146209717,0.6009260416030884,0.5505812168121338,-0.046256016939878464,0.6438837647438049,0.3895612061023712,-0.012301246635615826,0.6153900027275085,0.40925565361976624,-0.053763337433338165,0.6265040636062622,0.5045737624168396,-0.04444606602191925,0.6350340247154236,0.5577182769775391,-0.026593387126922607,0.6956128478050232,0.40711739659309387,-0.023183073848485947,0.6662083268165588,0.4162863492965698,-0.05275125429034233,0.6617966294288635,0.4924783408641815,-0.044097114354372025,0.6608906388282776,0.535956084728241,-0.028742942959070206
A,0.6923146843910217,0.6598268151283264,-5.464487458084477e-07,0.6127841472625732,0.6270101070404053,-0.037994928658008575,0.5515168905258179,0.5338501930236816,-0.05167948827147484,0.5275732278823853,0.4393555223941803,-0.06379400193691254,0.5242930054664612,0.3624429702758789,-0.066780686378479,0.594700038433075,0.4236653745174408,-0.0019699204713106155,0.5779282450675964,0.39270055294036865,-0.04139188677072525,0.5922027826309204,0.47526130080223083,-0.05621431767940521,0.6047548055648804,0.48080527782440186,-0.06288205832242966,0.6459816098213196,0.41498297452926636,-0.0012508194195106626,0.625961184501648,0.3763883411884308,-0.04616473615169525,0.6290897727012634,0.4800146818161011,-0.04731696844100952,0.6420633792877197,0.4750487208366394,-0.03692099452018738,0.6966284513473511,0.4240657687187195,-0.010913542471826077,0.6832947731018066,0.3893871009349823,-0.05742744356393814,0.6748637557029724,0.4836271405220032,-0.038118984550237656,0.6821801066398621,0.48338842391967773,-0.013183251023292542,0.7470354437828064,0.4418887197971344,-0.024839187040925026,0.7338656783103943,0.42192935943603516,-0.049833234399557114,0.7160033583641052,0.48527055978775024,-0.03691196069121361,0.7157890200614929,0.4928290545940399,-0.020629949867725372
A,0.541995108127594,0.6743488907814026,-3.866197459956311e-07,0.49069011211395264,0.6563339829444885,-0.01828864961862564,0.4525741636753082,0.5940580368041992,-0.02273382432758808,0.435909628868103,0.5334317088127136,-0.027502968907356262,0.42294996976852417,0.48813939094543457,-0.028160525485873222,0.47685933113098145,0.5328673124313354,0.0033313967287540436,0.4668368101119995,0.5019740462303162,-0.01761198602616787,0.4780771732330322,0.5517871379852295,-0.027274901047348976,0.48762989044189453,0.5681555867195129,-0.031528811901807785,0.5088112950325012,0.5250636339187622,0.0022364684846252203,0.4987737238407135,0.4870787262916565,-0.020274335518479347,0.5033212900161743,0.5503379106521606,-0.022282501682639122,0.5105774998664856,0.5647728443145752,-0.017652034759521484,0.5406571626663208,0.528786301612854,-0.004218620713800192,0.5353052616119385,0.4899255037307739,-0.029518581926822662,0.5317041277885437,0.5509670972824097,-0.019381996244192123,0.5333903431892395,0.5704159140586853,-0.005480662453919649,0.5722959041595459,0.5401229858398438,-0.012556030414998531,0.5679682493209839,0.5121952295303345,-0.027317563071846962,0.5570394396781921,0.5526373982429504,-0.01898784376680851,0.5525819659233093,0.5708967447280884,-0.008615322411060333
A,0.8206623196601868,0.8099123239517212,-4.776952664542478e-07,0.7740997672080994,0.7883719801902771,-0.026565968990325928,0.7401516437530518,0.7258620858192444,-0.03456512466073036,0.7280058860778809,0.6660482287406921,-0.03926711156964302,0.715726912021637,0.6166858673095703,-0.03959226608276367,0.7599928975105286,0.642507016658783,-0.010878443717956543,0.7755590081214905,0.6664175391197205,-0.03859924152493477,0.7874378561973572,0.7192295789718628,-0.05522489547729492,0.793219268321991,0.7548662424087524,-0.06177779287099838,0.7923633456230164,0.633942723274231,-0.006513371132314205,0.8064848184585571,0.6644039750099182,-0.03401698172092438,0.8089377880096436,0.7237462401390076,-0.04293106868863106,0.8097125291824341,0.7571383714675903,-0.04260633513331413,0.8238548040390015,0.6402987837791443,-0.007305311504751444,0.8366253972053528,0.6736143231391907,-0.035821087658405304,0.8306397199630737,0.7282698750495911,-0.03381145000457764,0.8253942131996155,0.7552589178085327,-0.024735530838370323,0.853969931602478,0.6545794606208801,-0.010550089180469513,0.8622650504112244,0.6746570467948914,-0.028719408437609673,0.8530682921409607,0.7182798385620117,-0.025450274348258972,0.8440201282501221,0.7385674715042114,-0.017290351912379265
B,0.7822932600975037,0.8325632810592651,3.894936924098147e-07,0.7298706769943237,0.7918027639389038,-0.024515260010957718,0.7030308246612549,0.726027250289917,-0.03633631393313408,0.7067103385925293,0.65567547082901,-0.04642868414521217,0.7068368196487427,0.5936235785484314,-0.05567435920238495,0.7060983777046204,0.6319013237953186,-0.01269423309713602,0.6933470368385315,0.5479817390441895,-0.030705606564879417,0.688488245010376,0.49562904238700867,-0.04730888828635216,0.686082124710083,0.4482066333293915,-0.059636190533638,0.7397014498710632,0.6207808256149292,-0.014280440285801888,0.7271589040756226,0.5276755690574646,-0.028389599174261093,0.7187165021896362,0.4708358645439148,-0.044274140149354935,0.711098849773407,0.4195736348628998,-0.056536901742219925,0.7726178765296936,0.6273589730262756,-0.019879870116710663,0.765127956867218,0.5385734438896179,-0.03473921865224838,0.7565221786499023,0.4845602810382843,-0.04704118147492409,0.7475659847259521,0.4366990923881531,-0.056697744876146317,0.8074191808700562,0.6479322910308838,-0.028208225965499878,0.8111637830734253,0.5840287804603577,-0.04214762896299362,0.8098025321960449,0.539466917514801,-0.04942338541150093,0.8054423928260803,0.49768978357315063,-0.05488840863108635
B,0.7720575332641602,0.8371231555938721,4.1431599129282404e-07,0.7231677174568176,0.7898874282836914,-0.02601420320570469,0.7023738622665405,0.7207087874412537,-0.03832058981060982,0.7148174047470093,0.6499196887016296,-0.04836754873394966,0.7240339517593384,0.5898314714431763,-0.057256102561950684,0.7006928324699402,0.6250350475311279,-0.012464690953493118,0.692706823348999,0.5390914678573608,-0.029756508767604828,0.6925668120384216,0.48735928535461426,-0.046284545212984085,0.694308876991272,0.439764142036438,-0.05885026976466179,0.7371509671211243,0.6162213087081909,-0.012993933632969856,0.7303149104118347,0.5216720104217529,-0.025684431195259094,0.7262328863143921,0.4650307297706604,-0.04111218824982643,0.7217103242874146,0.412214457988739,-0.053640760481357574,0.7718850374221802,0.6268053650856018,-0.017714234068989754,0.7696871757507324,0.5381712317466736,-0.031694427132606506,0.7642402648925781,0.4848397672176361,-0.04354962706565857,0.7582984566688538,0.4373091459274292,-0.05322416126728058,0.8079867959022522,0.651587963104248,-0.02536270208656788,0.815239667892456,0.5877320170402527,-0.03863836079835892,0.8169320225715637,0.5433533787727356,-0.04560942202806473,0.8156103491783142,0.5011476874351501,-0.05114305019378662
B,0.6187133193016052,0.8315528631210327,7.142328399822873e-07,0.5487329959869385,0.7862219214439392,-0.04579056426882744,0.5083364248275757,0.6972793936729431,-0.07214460521936417,0.5180349349975586,0.603762149810791,-0.09390117228031158,0.5332521200180054,0.5139528512954712,-0.11474612355232239,0.5090983510017395,0.5314434766769409,-0.04272889718413353,0.49830830097198486,0.40533044934272766,-0.07417789101600647,0.4957507252693176,0.3260171413421631,-0.10133343189954758,0.49659353494644165,0.25387993454933167,-0.12237576395273209,0.5596451759338379,0.5196431279182434,-0.044441670179367065,0.5450682044029236,0.37949705123901367,-0.070322185754776,0.5386373996734619,0.29118287563323975,-0.0980171337723732,0.5334036946296692,0.20897287130355835,-0.1203119307756424,0.6097984313964844,0.5386326313018799,-0.051719363778829575,0.6009835004806519,0.4103015065193176,-0.08016037195920944,0.5953983068466187,0.32984286546707153,-0.10609225183725357,0.5893653631210327,0.25325581431388855,-0.12682348489761353,0.6614371538162231,0.5794471502304077,-0.06306793540716171,0.6726561784744263,0.48845621943473816,-0.09142860025167465,0.678819477558136,0.4285028576850891,-0.10896744579076767,0.6806049346923828,0.3686753511428833,-0.12272219359874725
