A,0.0,0.0,0.0,-0.2706223247276592,-0.12407409087123479,-0.10408091305472776,-0.4601216926810402,-0.46797369344735723,-0.1373524160393237,-0.5641753392698163,-0.7812975770034529,-0.16901780218971016,-0.674661870863489,-0.9979390799962946,-0.1765366179110834,-0.3491027521720331,-0.7911306501793067,-0.003735474988029703,-0.4080811262551257,-0.9498408682800551,-0.10752404851170463,-0.34636182202039967,-0.6572806575593684,-0.1466781529254215,-0.30055404060435686,-0.6176570104675934,-0.16780093378761607,-0.164879922136914,-0.8255239362747481,-0.0028774971920859883,-0.24851017582687607,-1.0,-0.12140654398128131,-0.2290463283712382,-0.646045922399133,-0.12241559905578166,-0.18343452401076246,-0.6210073110711093,-0.09629577262328676,0.007222015617144939,-0.7830050236642982,-0.028586365607803043,-0.056766554495227134,-0.9613284770603772,-0.15604904458804084,-0.08228177762458765,-0.6249719296538571,-0.09049471091140386,-0.055051411680727254,-0.5665770889353772,-0.015711459636591225,0.16419111638480874,-0.717396825501535,-0.06501708813095433,0.10669755023183286,-0.8138086038050332,-0.13348409386129023,0.040467750230128725,-0.5911454103025658,-0.0861780018884061,0.03684835911132513,-0.5293928476895459,-0.03439013085134081
A,0.0,0.0,0.0,-0.28239227159259794,-0.1332985328484312,-0.1255620748180306,-0.48876671954233264,-0.46263697135034443,-0.17572373698071778,-0.5930279187466295,-0.7672687940726578,-0.22151403064149813,-0.684094235893951,-1.0,-0.23844303024443692,-0.3567334493568989,-0.8596474549552664,-0.02176029675030361,-0.436014682709789,-0.9277463574724246,-0.15113736518972065,-0.36314124914315743,-0.6412223102385858,-0.2079843955757789,-0.31544812291386404,-0.6225773825162628,-0.24023692610110495,-0.1731360340089961,-0.8966235463307385,-0.02185202304613587,-0.2647069088016583,-0.9807325650229118,-0.16492978383659104,-0.24069012950258023,-0.6300744671114017,-0.172196226736469,-0.19710425066357973,-0.6422546368271441,-0.14989573566113082,0.0025669061545826343,-0.8467596698925434,-0.0536324644781051,-0.060880600425244145,-0.9390421932009665,-0.200608017960557,-0.08832656090216554,-0.6142577784186949,-0.13233543196846012,-0.06586345698864193,-0.5975300874390993,-0.05580839504537615,0.15748058975792428,-0.7610159832009467,-0.10018454346960878,0.10838457926971001,-0.7949325456637015,-0.18192648305833758,0.03461034980248996,-0.5767894758329236,-0.13772634849865756,0.025077420378663517,-0.5430195890184552,-0.08760485340463696
A,0.0,0.0,0.0,-0.27327384090635537,-0.11980796061565169,-0.1135595199333579,-0.4969042803693639,-0.4249314689961841,-0.1637665221321137,-0.6107752606890565,-0.7326461867603358,-0.2140667531964508,-0.6206661027091996,-1.0,-0.23506099523591975,-0.3622548014084244,-0.8364895173416921,0.01042695057055041,-0.45782533367012573,-0.9301204145256908,-0.10791238721630896,-0.389642452096108,-0.6434018671625877,-0.1534203536806177,-0.3312718371055759,-0.6384783998074182,-0.1778508301003582,-0.18928237825045474,-0.869294465475123,0.010774411262700678,-0.3005384155055528,-0.9768327063685942,-0.1267153218011985,-0.27008657707767186,-0.6289995066784883,-0.12852251446274418,-0.21057742350549857,-0.6534362979526309,-0.09816949926810283,-0.0213453945639699,-0.8301366890497882,-0.020379091192887288,-0.10663576767438745,-0.9476191727455969,-0.1592556605825419,-0.11696958189730436,-0.6184272537249165,-0.08707736744954328,-0.07221040247237145,-0.6164774470696535,-0.005042746458946127,0.13970102343022892,-0.7667996317888924,-0.0650223093359302,0.05906126510691176,-0.8367228702835666,-0.1310673690007088,0.006951425631358295,-0.612286079009424,-0.08052779859728709,0.026469157233941196,-0.5857289376295817,-0.026156210843696924
A,0.0,0.0,0.0,-0.29711522752400704,-0.07554343306246288,-0.09836614222447271,-0.5464187728466474,-0.4297272059112211,-0.1185789147219958,-0.6531349642411316,-0.7513159711125926,-0.13362403493773523,-0.7613100271320759,-1.0,-0.12800282037312521,-0.44322021054693483,-0.8670873397858732,-0.011278450464611116,-0.5380830578402496,-0.8602461686021894,-0.14353963558583155,-0.4443389284708646,-0.5719988914138613,-0.21809247558848271,-0.36481391499347976,-0.3686006696265551,-0.24505175700007692,-0.2572496087653449,-0.9334386053935713,-0.01407963505496849,-0.36357256025562495,-0.8893943641101781,-0.14704755505333866,-0.2838379454766435,-0.5491072842045897,-0.1776236726208829,-0.22203363499315892,-0.3499379217091646,-0.16380416857597885,-0.0699067833566857,-0.9201605845702202,-0.043559613539700864,-0.1708121849911959,-0.8504163319307849,-0.19038995914860624,-0.13145378871766641,-0.5128648339674846,-0.15739456130085072,-0.10124650506188199,-0.3246633397824959,-0.09417259246706575,0.11328222129253714,-0.8579885747238141,-0.08209559712810885,0.009151534775452205,-0.8255184202183147,-0.1868058534073882,-0.006471677650506611,-0.5556985380256444,-0.15615881334504395,-0.009680076224795602,-0.4017301289311853,-0.10178484789527509
A,0.0,0.0,0.0,-0.26743395280234217,-0.1103513477815305,-0.12776209221490933,-0.4734547498202644,-0.4236162262518006,-0.17377857848455236,-0.5539690852755501,-0.7413694339836686,-0.21451553805762041,-0.5649993496046418,-1.0,-0.22455873473176527,-0.3282446159991646,-0.7941300265589797,-0.006622330219524644,-0.3846424118303408,-0.8982541143769845,-0.139184898703951,-0.33664203181505603,-0.6206306008911521,-0.18902765635621832,-0.2944338784428112,-0.6019881052810702,-0.2114489840727011,-0.15580225816466647,-0.8233259635221406,-0.004204239713778459,-0.22312409042359477,-0.9531064946736729,-0.1552343562100847,-0.21260372002093292,-0.6046466088345938,-0.159108918696443,-0.16897792524081165,-0.6213454344951659,-0.12415081959062119,0.014505720572917137,-0.7927836380170017,-0.03669666732735558,-0.030330871852472293,-0.909396118432485,-0.19310698314390853,-0.058681495279973656,-0.5924991476714142,-0.12817924968454478,-0.03407911332973762,-0.5933018698315368,-0.04432891968656715,0.1840071689803304,-0.7328511588762531,-0.08352383971800265,0.13972175906189138,-0.7999676505975922,-0.16757025915626553,0.07965689590447346,-0.5869728916417284,-0.12412044191836336,0.07893614961538485,-0.5615562628062245,-0.06936961699858024
A,0.0,0.0,0.0,-0.2739624656892454,-0.09619742624779112,-0.09765710970943783,-0.4774970145187328,-0.4287434370337175,-0.12139380434562905,-0.566483612317752,-0.7524806866734227,-0.14686045885924395,-0.6356866224976705,-0.9943361791950789,-0.15037173135856943,-0.3478171612338125,-0.755494495001706,0.017791319602767936,-0.40133620975011075,-0.9204607953474871,-0.09404380806952364,-0.34131403188926857,-0.6544649177305759,-0.14564260410577207,-0.29030367882587227,-0.5670593837050013,-0.16835797292092428,-0.1771975433754144,-0.7971651932351159,0.01194453537468684,-0.2307969579919233,-1.0,-0.10826043194853602,-0.20651350532421436,-0.662203616188056,-0.11898379607667378,-0.16776622344895017,-0.5851228184980165,-0.09425766345573917,-0.007144466738301242,-0.777286598562895,-0.022524859235038865,-0.03572297025467619,-0.9847985532192273,-0.15762358829290643,-0.05495258877509968,-0.6588438357768872,-0.10349544828592991,-0.04594840273569388,-0.5549895094389586,-0.02926400929430312,0.16180258139096693,-0.7167500776607068,-0.06704561738097893,0.13869342863108364,-0.8658809143084123,-0.14587041415022972,0.08033490861499132,-0.6499246309206741,-0.10139072178847877,0.05653253856299684,-0.5524219318928333,-0.046002713858811245
A,0.0,0.0,0.0,-0.24097400149669845,-0.11147719694170094,-0.1374837160330372,-0.41666486725592744,-0.4349830742284692,-0.1788815443087923,-0.479522500140354,-0.7445362178195954,-0.2032156183824096,-0.5430695643965918,-1.0,-0.20489838232049068,-0.31398092789133947,-0.8663684580366106,-0.05629646277080827,-0.23342202885925792,-0.7426249351440958,-0.1997592074109805,-0.17194572648175305,-0.46930811937311406,-0.2858015343328594,-0.1420253303563882,-0.2848785952997746,-0.3197145786828841,-0.14645496547907613,-0.9106910292485476,-0.03370601288367779,-0.0733724638333865,-0.7530456826172603,-0.17604475399895836,-0.06067767247968876,-0.4459331569293868,-0.2221776031057207,-0.056668174058748806,-0.27311970317743034,-0.22049701773992733,0.016521983760883607,-0.8777966698768154,-0.03780452188808316,0.08261331197895491,-0.7053796006048488,-0.1853814978839955,0.05163578775014637,-0.42252210344740365,-0.17498107089925047,0.02448884910306058,-0.28284639222259716,-0.12801069570360316,0.17237604270711165,-0.8038902437594894,-0.05459713782745902,0.2153055615364541,-0.6999832192095631,-0.14862835680690287,0.1677098107780796,-0.474223286924988,-0.13170968973531735,0.12088307675792662,-0.36922921264161107,-0.08947984927929942
B,0.0,0.0,0.0,-0.12693437616655023,-0.09869622034296911,-0.059361414336749706,-0.19192354134360465,-0.2579629580318659,-0.08798453850232675,-0.1830140832853634,-0.42831052027427774,-0.11242188288862996,-0.18270782607679104,-0.5785609995588713,-0.13480906654402053,-0.18449586592457745,-0.4858764841008562,-0.030738355568343863,-0.21537155732151372,-0.6890766987406868,-0.07435052268591727,-0.22713648138899334,-0.8158418540886457,-0.11455318121353153,-0.23296258459146665,-0.9306689677811499,-0.1444021189794546,-0.10313045525162919,-0.5128033048645465,-0.03457914722807376,-0.13350057690227474,-0.7382454131957457,-0.06874261601816221,-0.15394274043770678,-0.8758752667212358,-0.107204938551888,-0.1723878818265717,-1.0,-0.1368975996289998,-0.023427666182240504,-0.49687518784773704,-0.04813742860989422,-0.041563519541901565,-0.7118576455300843,-0.0841173827622375,-0.062401277332138905,-0.842643400932901,-0.11390496445097177,-0.08408752057440112,-0.9585329615815341,-0.13728706008014616,0.06083910578379439,-0.4470596096750433,-0.06830344469647982,0.06990616651487307,-0.6017935386223607,-0.102055871968872,0.06661007691573301,-0.7096942168983693,-0.11967315733066501,0.056052574057921724,-0.8108520408932753,-0.13290599081673002
B,0.0,0.0,0.0,-0.11505957887634428,-0.11116676965289317,-0.06122401746144352,-0.16399681011560877,-0.273975018183323,-0.0901864432114137,-0.13471159531392796,-0.4405733936428157,-0.11383142619238441,-0.11302094255893536,-0.5819878141927411,-0.13475016444862298,-0.167953024253081,-0.4991380719154807,-0.029335961677744223,-0.18674767158779512,-0.7014017115118495,-0.07003133438150788,-0.18707718075380306,-0.8231506490937798,-0.10892918829349978,-0.18297732362527416,-0.9351632851881492,-0.138501952095466,-0.0821507451830852,-0.5198807370400426,-0.03058150614990875,-0.09823904073415035,-0.7423974772699695,-0.06044791659011691,-0.10784586714285814,-0.8756997160105123,-0.09675632152868653,-0.1184894761168979,-1.0,-0.12624164932297396,-0.0004059597813652677,-0.49497172379304466,-0.04169048194311896,-0.005578510222990313,-0.7035674382100175,-0.0745921220893712,-0.01839752496393144,-0.8290802009038005,-0.1024927040258441,-0.032381254309114385,-0.9409409878401439,-0.125261205250106,0.08455760694143533,-0.4366471986460526,-0.0596907442599092,0.10162685506716783,-0.5869287683665589,-0.09093430031469289,0.10560972171274628,-0.6913715310533282,-0.10734032181765585,0.10249923374039195,-0.7907003788163061,-0.12036342112560244
B,0.0,0.0,0.0,-0.11240374607988256,-0.07281143350713953,-0.0735508354002682,-0.17728949841740083,-0.2156726383964093,-0.11588120466511133,-0.16171156418011445,-0.3658818405732263,-0.1508270226272888,-0.13726942787563118,-0.5101352693625822,-0.1843085857131164,-0.1760656778896329,-0.48204148926789914,-0.06863312663202448,-0.19339686451876903,-0.6846066680267865,-0.11914710755849954,-0.19750489197914556,-0.812001234255984,-0.1627648614864196,-0.19615115480769618,-0.927869408211019,-0.19656346139284517,-0.09487639202045656,-0.5009954372164177,-0.07138421567719837,-0.11829020506054527,-0.7261007707015279,-0.11295399934444567,-0.12861948774547138,-0.8679527042144596,-0.15743815942281306,-0.13702596580865833,-1.0,-0.19324849270735187,-0.014319265029857373,-0.4704941303430613,-0.08307378761190992,-0.028477977214133362,-0.6766220600375734,-0.1287562839243165,-0.03744902303545595,-0.8058562823217914,-0.17040856992589865,-0.047139253696377434,-0.9288718821800607,-0.20370747662516484,0.06862384765995425,-0.4049370622314127,-0.10130208241335822,0.08664406161744402,-0.5510884515975296,-0.1468555297088948,0.09654367157072477,-0.6473866984695973,-0.1750267619515059,0.09941150728294323,-0.7434827942781914,-0.19711990337711754
